ANNEE,MARQUE,MODELE,NB_CYL,CYLINDREE,EMISSION,GROUPES
2016,TOYOT,TACOM,6.0,3500.0,284.75,7
2016,VOLVO,S60,6.0,3000.0,259.0,6
2016,VOLVO,XC60,4.0,2001.0,228.66666666666663,5
2017,ACURA,TLX,4.0,2400.0,197.0,3
2017,AUDI,A8,6.0,2968.0,246.0,5
2017,BMW,X6,8.0,4395.0,330.5,8
2017,CADIL,CT6,6.0,3001.0,44.5,1
2017,CADIL,CTS,6.0,3608.0,260.3333333333333,6
2017,CHEVR,MALIB,4.0,1804.0,121.0,2
2017,FIAT,500X,4.0,2394.0,222.5,5
2017,FORD,EXPLO,4.0,2300.0,260.0,6
2017,FORD,MUSTA,4.0,2300.0,233.5,5
2017,GMC,TERRA,6.0,3600.0,294.5,7
2017,INFIN,QX30,6.0,2001.0,210.5,4
2017,MITSU,OUTLA,4.0,2001.0,204.0,4
2017,SUBAR,OUTBA,4.0,2001.0,213.5,4
2017,TOYOT,CAMRY,6.0,2500.0,224.0,5
2017,VOLVO,S90,4.0,1968.0,211.5,4
2018,AUDI,A6,6.0,2968.0,235.0,5
2018,AUDI,A8,6.0,2968.0,247.0,5
2018,BMW,M3,6.0,3001.0,276.5,6
2018,DODGE,CHARG,6.0,3608.0,254.66666666666663,6
2018,HONDA,ACCOR,4.0,,178.83333333333331,2
2018,LEXUS,IS,4.0,2001.0,214.0,4
2018,MERCE,S,8.0,4657.0,267.75,6
2018,NISSA,MICRA,4.0,,187.0,3
2018,VOLKS,JETTA,4.0,1400.0,225.52274617697867,5
2019,BMW,540,6.0,3001.0,231.0,5
2019,BUICK,ENCLA,6.0,3608.0,270.5,6
2019,FORD,F350,8.0,6199.0,260.6240464344939,6
2019,FORD,F350,8.0,6707.0,260.6240464344939,6
2019,GMC,YUKON,8.0,5297.0,315.6666666666667,8
2019,LINCO,MKC,4.0,,263.25,6
2019,MERCE,C300,4.0,2000.0,223.0,5
2019,NISSA,SENTR,4.0,1804.0,177.5,2
2019,VOLKS,JETTA,,1400.0,163.0,2
1934,CHEVR,,8.0,,458.37600000000015,9
1941,WILLY,,8.0,,437.12399999999985,9
1947,FORD,,8.0,,418.90800000000036,9
1947,MERCU,,8.0,,418.90800000000036,9
1949,JEEP,,4.0,,412.8360000000001,9
1953,FORD,,8.0,,400.69199999999995,9
1958,MG,,4.0,,385.5119999999997,9
1958,VOLKS,,4.0,,385.5119999999997,9
1962,AUSTI,,6.0,,373.3679999999995,9
1962,AUSTI,HEALE,6.0,,373.3679999999995,9
1963,CHEVR,CORVE,8.0,,370.3320000000003,9
1963,VOLKS,,4.0,,370.3320000000003,9
1963,VOLKS,BEETL,4.0,,370.3320000000003,9
1964,CHEVR,BISCA,6.0,,367.29600000000033,9
1964,FORD,THUND,8.0,,367.29600000000033,9
1965,CHEVR,MALIB,8.0,,364.26000000000016,9
1965,DODGE,DART,6.0,,364.26000000000016,9
1965,DODGE,MONAC,8.0,,364.26000000000016,9
1966,CADIL,DEVIL,8.0,,361.22400000000016,9
1966,FORD,MUSTA,6.0,,361.22400000000016,9
1966,PONTI,PARIS,8.0,,361.22400000000016,9
1966,VOLVO,,4.0,,361.22400000000016,9
1967,CHEVR,CHEVE,8.0,,358.18800000000016,9
1968,CHEVR,IMPAL,8.0,,355.1520000000001,9
1968,DATSU,,4.0,,355.1520000000001,9
1969,CHEVR,CHEVE,6.0,,352.116,8
1970,CHEVR,CHEVE,6.0,,349.07999999999987,8
1971,CHEVR,CAMAR,8.0,,346.04399999999987,8
1971,FORD,MUSTA,8.0,,346.04399999999987,8
1971,MG,,4.0,,346.04399999999987,8
1972,CHEVR,PICKU,8.0,,343.0079999999998,8
1972,VOLKS,BEETL,4.0,,343.0079999999998,8
1972,VOLKS,COCCI,4.0,,343.0079999999998,8
1974,MG,MGB,4.0,,336.9359999999997,8
1975,TRIUM,TR6,6.0,,333.89999999999964,8
1976,AUSTI,MINI,4.0,,330.86399999999963,8
1976,BUICK,SKYHA,6.0,,330.86399999999963,8
1976,CHEVR,,8.0,,330.86399999999963,8
1976,LINCO,,8.0,,330.86399999999963,8
1976,MERCU,MARQU,8.0,,330.86399999999963,8
1976,TOYOT,LANDC,6.0,,330.86399999999963,8
1976,TRIUM,TR6,6.0,,330.86399999999963,8
1977,CADIL,,8.0,,327.8279999999995,8
1978,AMER,AMX,6.0,,324.79200000000037,8
1978,CHEVR,ELCAM,8.0,,324.79200000000037,8
1978,GMC,,6.0,,324.79200000000037,8
1978,MERCU,COUGA,8.0,,324.79200000000037,8
1978,ROLLS,SILVE,8.0,,324.79200000000037,8
1979,LINCO,CONTI,8.0,,321.7560000000003,8
1979,MG,,4.0,,321.7560000000003,8
1979,OLDSM,OMEGA,8.0,,321.7560000000003,8
1979,PONTI,GRAND,8.0,,321.7560000000003,8
1979,TRIUM,SPITF,4.0,,321.7560000000003,8
1980,CADIL,DEVIL,8.0,,318.72000000000025,8
1980,TRIUM,TR7,4.0,,318.72000000000025,8
1981,GMC,VANDU,8.0,5002.0,315.6840000000002,8
1982,CHEVR,ELCAM,8.0,4379.0,312.64800000000014,8
1982,FORD,F150,8.0,4952.0,312.64800000000014,8
1982,VOLKS,RABBI,4.0,,312.64800000000014,8
1982,VOLVO,242,4.0,2132.0,312.64800000000014,8
1982,VOLVO,244,6.0,2378.0,312.64800000000014,8
1983,CHEVR,MONTE,6.0,3788.0,309.61200000000014,7
1983,DATSU,SENTR,4.0,1492.0,309.61200000000014,7
1983,VOLKS,SCIRO,4.0,1722.0,309.61200000000014,7
1984,FORD,ECONO,8.0,4952.0,306.57599999999996,7
1984,GMC,C1500,6.0,4100.0,306.57599999999996,7
1984,MAZDA,626,4.0,2001.0,306.57599999999996,7
1984,OLDSM,CUTLA,8.0,5002.0,306.57599999999996,7
1984,PONTI,BONNE,8.0,5002.0,306.57599999999996,7
1984,VOLKS,RABBI,4.0,1787.0,306.57599999999996,7
1985,CHEVR,BLAZE,6.0,2837.0,303.54,7
1985,CHEVR,S,6.0,2837.0,303.54,7
1985,FERRA,308,8.0,3181.0,303.54,7
1985,FORD,F150,8.0,5756.0,303.54,7
1985,GMC,C1500,8.0,5002.0,303.54,7
1985,GMC,C3500,8.0,6215.0,303.54,7
1985,GMC,FORWA,8.0,6215.0,303.54,7
1985,HYUND,PONY,4.0,1607.0,303.54,7
1985,OLDSM,CUTLA,8.0,5002.0,303.54,7
1985,VOLKS,GOLF,4.0,1787.0,303.54,7
1986,CHRYS,DAYTO,4.0,2214.0,300.5039999999999,7
1986,FORD,MUSTA,6.0,3805.0,300.5039999999999,7
1986,GMC,S,6.0,2837.0,300.5039999999999,7
1986,MAZDA,RX7,4.0,1312.0,300.5039999999999,7
1986,RENAU,R5,4.0,1394.0,300.5039999999999,7
1986,VOLKS,GOLF,4.0,1591.0,300.5039999999999,7
1987,BUICK,SOMER,4.0,2476.0,297.4679999999998,7
1987,GMC,SAFAR,6.0,4297.0,297.4679999999998,7
1987,GMC,VANDU,8.0,5002.0,297.4679999999998,7
1987,MASER,BITUR,6.0,1984.0,297.4679999999998,7
1987,MAZDA,RX7,9.0,1312.0,297.4679999999998,7
1988,FORD,F250,8.0,5756.0,294.4319999999998,7
1988,FORD,F350,8.0,5756.0,294.4319999999998,7
1988,GMC,GMT-4,8.0,6215.0,294.4319999999998,7
1988,GMC,SAFAR,6.0,4297.0,294.4319999999998,7
1988,GMC,VANDU,8.0,5002.0,294.4319999999998,7
1988,MERCE,300,6.0,2968.0,294.4319999999998,7
1988,MERCE,420,8.0,4198.0,294.4319999999998,7
1988,PLYMO,VOYAG,6.0,2968.0,294.4319999999998,7
1988,TOYOT,4RUNN,6.0,2952.0,294.4319999999998,7
1989,,,4.0,,291.39599999999973,7
1989,CADIL,ALLAN,8.0,4526.0,291.39599999999973,7
1989,FORD,MUSTA,8.0,2296.0,291.39599999999973,7
1989,JEEP,WRANG,6.0,4001.0,291.39599999999973,7
1989,NISSA,300ZX,6.0,,291.39599999999973,7
1989,PONTI,6000,6.0,2837.0,291.39599999999973,7
1989,SAAB,900,4.0,1984.0,291.39599999999973,7
1989,VOLKS,JETTA,4.0,1574.0,291.39599999999973,7
1990,CHEVR,CAVAL,4.0,2181.0,288.3599999999997,7
1990,FORD,F350,8.0,5756.0,288.3599999999997,7
1990,FORD,THUND,6.0,3805.0,288.3599999999997,7
1990,NISSA,300ZX,6.0,,288.3599999999997,7
1990,NISSA,SKYLI,6.0,,288.3599999999997,7
1990,OLDSM,CUTLA,6.0,3132.0,288.3599999999997,7
1990,TOYOT,4RUNN,4.0,2361.0,288.3599999999997,7
1990,TOYOT,MR2,4.0,,288.3599999999997,7
1990,VOLKS,JETTA,4.0,1787.0,288.3599999999997,7
1991,DODGE,D-SER,8.0,5215.0,285.3239999999996,7
1991,GMC,R35,8.0,5740.0,285.3239999999996,7
1991,GMC,SIERR,6.0,4297.0,285.3239999999996,7
1991,JEEP,WRANG,,2460.0,285.3239999999996,7
1991,NISSA,180SX,6.0,,285.3239999999996,7
1991,NISSA,PATHF,6.0,2968.0,285.3239999999996,7
1991,SUZUK,SIDEK,4.0,1591.0,285.3239999999996,7
1991,TOYOT,,6.0,,285.3239999999996,7
1991,TOYOT,SUPRA,4.0,2952.0,285.3239999999996,7
1992,DODGE,SHADO,4.0,2214.0,282.2879999999996,7
1992,EAGLE,TALON,4.0,2001.0,282.2879999999996,7
1992,NISSA,300ZX,6.0,2968.0,282.2879999999996,7
1992,OLDSM,CUTLA,6.0,3132.0,282.2879999999996,7
1992,PLYMO,SUNDA,4.0,2509.0,282.2879999999996,7
1992,TOYOT,CAMRY,4.0,2200.0,282.2879999999996,7
1992,TOYOT,CELIC,4.0,1591.0,282.2879999999996,7
1992,TOYOT,TERCE,4.0,1460.0,282.2879999999996,7
1993,BMW,318,4.0,1804.0,279.2519999999995,7
1993,CHEVR,LUMIN,6.0,3788.0,279.2519999999995,7
1993,DODGE,RAM,6.0,3919.0,279.2519999999995,7
1993,EAGLE,SUMMI,4.0,1755.0,279.2519999999995,7
1993,HYUND,EXCEL,4.0,1476.0,279.2519999999995,7
1993,MERCU,VILLA,6.0,2985.0,279.2519999999995,7
1993,OLDSM,CUTLA,6.0,3345.0,279.2519999999995,7
1993,SATUR,SL1,4.0,1902.0,279.2519999999995,7
1994,ARTIS,,4.0,,276.2160000000004,6
1994,FORD,PROBE,6.0,2493.0,276.2160000000004,6
1994,FORD,RANGE,4.0,2296.0,276.2160000000004,6
1994,TOYOT,MR2,4.0,,276.2160000000004,6
1995,CHEVR,ASTRO,6.0,4297.0,349.0,8
1995,DODGE,SPIRI,6.0,2968.0,260.0,6
1995,FORD,F150,8.0,5756.0,407.0,9
1995,FORD,RANGE,6.0,2296.0,298.75,7
1995,GMC,SIERR,4.0,4297.0,349.0,8
1995,LEXUS,SC,8.0,3969.0,292.0,7
1995,OLDSM,CUTLA,6.0,3395.0,299.0,7
1995,VOLVO,940,4.0,2312.0,279.5,7
1996,DODGE,RAM,,8003.0,445.2,9
1996,FORD,ECONO,8.0,5756.0,325.7399099099101,8
1996,FORD,F250,8.0,4952.0,374.0,9
1996,NISSA,D21,6.0,2968.0,281.2557251908397,7
1996,PLYMO,BREEZ,4.0,2427.0,258.0,6
1996,VOLKS,GTI,6.0,2788.0,281.0,7
1997,AUDI,A8,8.0,4182.0,299.0,7
1997,BUICK,SKYLA,6.0,3132.0,260.0,6
1997,FORD,F150,8.0,4600.0,355.5,9
1997,HUMME,H1,8.0,6510.0,266.7923952165325,6
1997,JAGUA,XK8,8.0,4001.0,301.5,7
1997,MERCE,C,6.0,2804.0,267.0,6
1997,MERCU,MYSTI,4.0,1984.0,230.0,5
1997,OLDSM,88,6.0,3788.0,267.86607142857144,6
1997,PONTI,FIREB,8.0,5740.0,308.5,7
1997,SATUR,SW1,4.0,1902.0,194.5,3
1998,BMW,M3,6.0,3149.0,272.5,6
1998,CHEVR,EXPRE,8.0,5740.0,266.99162257495516,6
1998,DODGE,DURAN,8.0,5904.0,423.0,9
1998,FORD,ESCOR,4.0,1984.0,207.66666666666663,4
1998,VOLVO,C70,5.0,2329.0,274.682001087548,6
1999,BUICK,LESAB,6.0,3788.0,269.0,6
1999,DODGE,CARAV,6.0,3772.0,306.0,7
1999,DODGE,GRAND,6.0,2968.0,283.0,7
1999,FORD,TAURU,,2985.0,272.1666666666667,6
1999,LINCO,TOWN,8.0,4608.0,308.0,7
1999,MERCE,CLK,6.0,3198.0,262.0,6
1999,MITSU,ECLIP,4.0,2345.0,256.14944981051843,6
1999,OLDSM,INTRI,6.0,3788.0,269.0,6
1999,VOLKS,GOLF,4.0,1902.0,239.0,5
2000,DODGE,RAM,6.0,5887.0,366.25,9
2000,FORD,ESCOR,4.0,1984.0,216.0,4
2000,FORD,F250,9.0,6806.0,318.27716485240796,8
2000,HYUND,ACCEN,8.0,1492.0,203.5,4
2000,ISUZU,HOMBR,4.0,2181.0,262.0,6
2000,TOYOT,CELIC,,1787.0,220.25,4
2000,VOLKS,JETTA,4.0,2000.0,236.0,5
2001,AUDI,A8,8.0,4182.0,301.0,7
2001,CHRYS,LHS,6.0,3526.0,288.0,7
2001,CHRYS,SEBRI,6.0,2700.0,263.5,6
2001,DAEWO,LEGAN,4.0,2197.0,261.5,6
2001,FORD,ESCAP,4.0,2968.0,246.0,5
2001,FORD,EXPED,8.0,5412.0,426.0,9
2001,FORD,F350,8.0,5412.0,313.97382280049567,8
2001,GMC,SIERR,6.0,4297.0,344.614185110664,8
2001,SUBAR,IMPRE,4.0,2460.0,251.0,6
2001,VOLKS,JETTA,4.0,2000.0,236.0,5
2002,BMW,325,,2493.0,268.3333333333333,6
2002,BMW,540,8.0,4395.0,310.3333333333333,7
2002,CHEVR,CAVAL,4.0,2197.0,232.5,5
2002,CHEVR,CAVAL,4.0,2394.0,232.5,5
2002,CHEVR,S,4.0,4297.0,264.9737931850449,6
2002,CHEVR,TRACK,6.0,2493.0,252.0,6
2002,CHRYS,CONCO,6.0,2739.0,262.0,6
2002,CHRYS,INTRE,6.0,3500.0,285.5,7
2002,FORD,F250,8.0,7300.0,313.9694290245837,8
2002,FORD,F350,8.0,5412.0,313.9694290245837,8
2002,HONDA,CIVIC,6.0,1673.0,187.0,3
2002,JEEP,LIBER,4.0,2394.0,343.0,8
2002,MERCE,C,4.0,2300.0,260.0,6
2002,MERCE,CLK,6.0,3198.0,270.5,6
2002,MITSU,GALAN,4.0,2345.0,253.29401621693432,6
2003,BMW,525,6.0,2493.0,268.75,6
2003,CHEVR,CAVAL,,2197.0,226.33333333333331,5
2003,CHEVR,EXPRE,6.0,5969.0,389.0,9
2003,CHEVR,TRAIL,8.0,5300.0,374.0,9
2003,HONDA,PILOT,,3477.0,313.0,8
2003,INFIN,I35,6.0,3509.0,274.0,6
2003,LANDR,DISCO,8.0,4559.0,442.0,9
2003,MERCU,MARAU,4.0,4608.0,247.53767087338954,5
2003,NISSA,MURAN,,3493.0,278.0,7
2003,VOLKS,EUROV,6.0,2788.0,331.0,8
2003,VOLVO,V70,5.0,2509.0,285.0,7
2004,CHRYS,INTRE,6.0,3500.0,274.0,6
2004,CHRYS,SEBRI,4.0,2400.0,242.0,5
2004,CHRYS,SEBRI,6.0,2700.0,253.57142857142856,6
2004,CHRYS,TOWN,6.0,3772.0,302.5,7
2004,FORD,FOCUS,,1984.0,218.77777777777774,4
2004,MAZDA,6,4.0,2968.0,231.5,5
2004,MITSU,ECLIP,6.0,3001.0,260.0,6
2004,PONTI,SUNFI,4.0,2200.0,217.5,4
2004,VOLVO,XC90,6.0,2900.0,299.0,7
2005,BENTL,CONTI,,6002.0,437.0,9
2005,CHRYS,PACIF,6.0,3500.0,316.5,8
2005,DODGE,2500,5.0,2706.0,312.39794361449094,8
2005,DODGE,RAM,,8298.0,548.5,9
2005,FORD,CROWN,8.0,4608.0,292.0,7
2005,FORD,MUSTA,6.0,4000.0,275.0,6
2005,GMC,SIERR,6.0,4300.0,336.65795173267327,8
2005,LEXUS,LS,8.0,4297.0,292.0,7
2005,MAZDA,6,6.0,2263.0,270.5,6
2005,MERCE,S,8.0,4264.0,306.0,7
2005,NISSA,ARMAD,8.0,5608.0,398.0,9
2005,PONTI,VIBE,,1804.0,204.75,4
2005,TOYOT,SCION,4.0,1509.0,197.64001246651975,3
2006,ACURA,3.2TL,4.0,3198.0,232.22601517179834,5
2006,CHEVR,COLOR,5.0,3500.0,301.42857142857144,7
2006,CHEVR,TRAIL,8.0,5297.0,339.25,8
2006,DODGE,GRAND,6.0,3800.0,297.0,7
2006,HYUND,SONAT,3.0,3345.0,219.5,4
2006,MAZDA,6,6.0,3000.0,270.0,6
2006,MERCE,SLK,6.0,3493.0,286.5,7
2006,MITSU,OUTLA,4.0,2400.0,259.5,6
2006,VOLKS,JETTA,4.0,2476.0,225.5,5
2006,VOLKS,JETTA,5.0,1902.0,244.0,5
2006,VOLVO,S60,5.0,2500.0,268.0,6
2007,BMW,X5,6.0,3000.0,306.0,7
2007,FORD,RANGE,6.0,4000.0,333.5,8
2007,HYUND,SANTA,3.0,3345.0,285.5,7
2007,JEEP,COMPA,4.0,2001.0,221.0,4
2007,KIA,OPTIM,6.0,2394.0,229.72842135150532,5
2007,LEXUS,RX,6.0,3500.0,285.0,7
2007,MERCE,R,8.0,4969.0,384.0,9
2007,MERCE,SL,8.0,5461.0,384.0,9
2007,PONTI,G6,4.0,2400.0,228.0,5
2007,PONTI,MONTA,6.0,3900.0,284.0,7
2007,SUBAR,LEGAC,6.0,2460.0,258.6666666666667,6
2007,SUZUK,SX4,4.0,2000.0,223.5,5
2007,TOYOT,SIENN,6.0,3500.0,285.5,7
2007,TOYOT,YARIS,3.0,1509.0,171.5,2
2008,BMW,M6,,5002.0,405.0,9
2008,CHEVR,CORVE,8.0,6199.0,289.5,7
2008,CHEVR,MALIB,4.0,2400.0,211.0,4
2008,FORD,EDGE,6.0,3500.0,295.5,7
2008,FORD,F350,8.0,6806.0,286.28399901770194,7
2008,HONDA,CR-V,6.0,2394.0,242.5,5
2008,HYUND,ACCEN,,1607.0,192.0,3
2008,JEEP,GRAND,6.0,3700.0,320.0,8
2008,KIA,SPORT,4.0,2706.0,251.66666666666663,6
2008,MERCE,C,6.0,3000.0,268.08333333333337,6
2008,MERCE,R,8.0,5510.0,361.0,9
2008,MITSU,OUTLA,5.0,3001.0,278.0,7
2008,PONTI,TORRE,4.0,3395.0,278.5,7
2008,VOLVO,V50,5.0,2525.0,253.5,6
2009,ARTIS,,4.0,,227.51427513609752,5
2009,AUDI,S5,8.0,4165.0,308.5,7
2009,CHEVR,MALIB,6.0,3509.0,229.5,5
2009,CHEVR,TAHOE,8.0,5297.0,317.85714285714283,8
2009,DODGE,CALIB,4.0,2000.0,221.0,4
2009,DODGE,GRAND,4.0,3296.0,274.5,6
2009,DODGE,JOURN,6.0,3500.0,302.5,7
2009,FORD,EXPED,8.0,5395.0,274.2044950287809,6
2009,HONDA,CIVIC,6.0,1296.0,127.0,2
2009,HYUND,SONAT,4.0,2400.0,215.0,4
2009,HYUND,TUCSO,4.0,2657.0,244.0,5
2009,KIA,OPTIM,4.0,2706.0,230.1853323361692,5
2009,LEXUS,LS,8.0,4608.0,290.0,7
2009,MASER,QUATT,8.0,4198.0,391.0,9
2009,MERCE,GL,8.0,5510.0,375.0,9
2009,MITSU,ECLIP,6.0,3837.0,284.0,7
2009,NISSA,FRONT,6.0,4000.0,321.25,8
2009,NISSA,QUEST,6.0,3509.0,285.0,7
2009,PORSC,BOXST,6.0,2903.0,328.84712041884774,8
2009,TOYOT,YARIS,3.0,1492.0,172.5,2
2010,ACURA,TSX,,2394.0,228.0,5
2010,BMW,328,4.0,3001.0,257.0,6
2010,CHEVR,COLOR,5.0,3700.0,297.8333333333333,7
2010,GMC,SAVAN,8.0,4800.0,361.83333333333326,9
2010,HYUND,GENES,8.0,4592.0,278.0,7
2010,MASER,GRANT,8.0,4690.0,375.0,9
2010,MAZDA,3,3.0,2493.0,223.0,5
2010,MERCE,S,6.0,3493.0,253.0,6
2010,NISSA,GT-R,6.0,3772.0,313.0,8
2010,PONTI,G5,4.0,2200.0,193.33333333333331,3
2010,SAAB,9-3,4.0,2001.0,227.9099912402184,5
2010,VOLKS,PASSA,6.0,3591.0,283.0,7
2011,CHEVR,AVEO,4.0,1600.0,186.5,3
2011,DODGE,RAM,8.0,4700.0,364.0,9
2011,FORD,EXPLO,4.0,3509.0,276.0,6
2011,GMC,CANYO,8.0,5297.0,333.5,8
2011,INFIN,M37,6.0,3700.0,264.5,6
2011,LEXUS,RX,8.0,3460.0,227.0,5
2011,MAZDA,TRIBU,6.0,3000.0,255.5,6
2011,MERCE,B200,4.0,2000.0,224.75,5
2011,TOYOT,HIGHL,4.0,2689.0,239.0,5
2012,BMW,128,6.0,3000.0,245.75,5
2012,CHEVR,EXPRE,6.0,4297.0,322.0,8
2012,CHEVR,SONIC,4.0,1800.0,187.5,3
2012,DODGE,CHARG,8.0,5707.0,299.0,7
2012,GMC,YUKON,8.0,5297.0,306.75,7
2012,HYUND,TUCSO,4.0,,230.25,5
2012,LEXUS,IS,6.0,2500.0,234.0,5
2012,NISSA,VERSA,4.0,1600.0,171.5,2
2012,NISSA,XTERR,6.0,4000.0,324.5,8
2012,PORSC,CAYMA,6.0,3395.0,241.66666666666663,5
2012,TOYOT,HIGHL,4.0,2689.0,239.0,5
2012,TOYOT,PRIUS,,1492.0,108.0,1
2012,TOYOT,YARIS,4.0,1500.0,166.5,2
2013,ACURA,ILX,4.0,1492.0,138.0,2
2013,CADIL,CTS,6.0,3600.0,255.5,6
2013,CHEVR,TRAX,4.0,1400.0,194.66666666666663,3
2013,FORD,ECONO,8.0,,212.00704985281703,4
2013,HONDA,CROSS,4.0,2394.0,216.0,4
2013,JAGUA,XJ,6.0,3001.0,283.0,7
2013,KIA,RIO,6.0,1607.0,169.66666666666666,2
2013,MAZDA,CX-5,,2001.0,190.33333333333331,3
2013,NISSA,NV,8.0,5608.0,200.73378101160125,4
2013,NISSA,VERSA,4.0,1600.0,163.5,2
2013,PORSC,PANAM,6.0,3608.0,260.0,6
2013,PORSC,PANAM,8.0,4805.0,294.0,7
2013,SUBAR,OUTBA,6.0,3600.0,269.0,6
2013,TOYOT,COROL,,1804.0,188.5,3
2013,VOLVO,S80,6.0,3001.0,265.0,6
2014,AUDI,A5,4.0,2000.0,224.66666666666663,5
2014,CADIL,ELR,,1394.0,50.0,1
2014,DODGE,JOURN,6.0,3600.0,273.3333333333333,6
2014,FORD,FIEST,4.0,1600.0,173.75,2
2014,GMC,SAVAN,8.0,6002.0,422.75,9
2014,HONDA,FIT,4.0,1497.0,174.5,2
2014,HYUND,VELOS,4.0,1600.0,189.75,3
2014,JEEP,GRAND,8.0,5700.0,340.0,8
2014,MASER,QUATT,6.0,3001.0,301.0,7
2014,MAZDA,3,3.0,2001.0,162.66666666666666,2
2014,MERCE,SPRIN,6.0,2968.0,232.3941129988144,5
2014,SUBAR,LEGAC,4.0,2500.0,213.0,4
2015,BMW,X6,8.0,4395.0,326.5,8
2015,MERCE,C,8.0,6199.0,354.0,9
2015,MERCE,CLS,6.0,3001.0,242.0,5
2015,MERCE,E,8.0,5461.0,306.0,7
2015,MERCE,GL,8.0,4657.0,359.0,9
2015,MERCE,ML,8.0,5428.0,359.0,9
2015,MERCE,S,8.0,5500.0,304.0,7
2015,PORSC,CAYEN,6.0,3001.0,81.0,1
2015,TOYOT,AVALO,4.0,3509.0,221.0,4
2016,AUDI,A3,4.0,1394.0,45.75,1
2016,BMW,ALPIN,8.0,4395.0,283.0,7
2016,CADIL,CT6,6.0,3001.0,263.0,6
2016,CHEVR,IMPAL,4.0,2509.0,215.0,4
2016,CHRYS,300,8.0,5707.0,289.0,7
2016,FORD,F450,8.0,6707.0,247.5451268782611,5
2016,GMC,SAVAN,8.0,4805.0,453.0,9
2016,HONDA,CR-V,,2394.0,194.0,3
2016,HONDA,FIT,,1492.0,159.66666666666666,2
2016,JAGUA,F-TYP,8.0,5002.0,308.0,7
2016,KIA,SOREN,6.0,2001.0,275.0,6
2016,LINCO,MKS,6.0,3509.0,293.0,7
2016,MERCE,GLE,8.0,4663.0,335.0,8
2016,MERCE,GLE,8.0,5461.0,335.0,8
2016,NISSA,SENTR,,1804.0,175.5,2
2017,BMW,X5,4.0,2001.0,77.0,1
2017,HONDA,ACCOR,6.0,2400.0,234.0,5
2017,HONDA,CIVIC,4.0,1500.0,163.25,2
2017,HYUND,ELANT,4.0,1607.0,192.75,3
2017,MAZDA,6,4.0,2500.0,189.66666666666663,3
2017,MERCE,GLE,8.0,4657.0,92.0,1
2017,MERCE,GLS,8.0,5500.0,347.0,8
2018,GENES,G80,6.0,3788.0,276.0,6
2018,INFIN,Q50,4.0,2001.0,228.0,5
2018,LINCO,MKT,6.0,3509.0,322.0,8
2018,PORSC,BOXST,4.0,2001.0,224.0,5
2018,SUBAR,LEGAC,6.0,3600.0,241.0,5
2018,TOYOT,HIGHL,,3509.0,235.2,5
2019,BMW,640,6.0,3001.0,244.5,5
2019,CHEVR,TAHOE,8.0,5297.0,312.1666666666667,8
2019,TOYOT,TUNDR,8.0,5707.0,376.5,9
1929,,,8.0,,473.55599999999964,9
1929,BUICK,,6.0,,473.55599999999964,9
1938,CHEVR,,6.0,,446.232,9
1946,WILLY,,,,421.94399999999945,9
1947,ALFA,,6.0,,418.90800000000036,9
1951,,,6.0,,406.7640000000002,9
1952,CHEVR,,6.0,,403.72800000000007,9
1955,FARGO,,8.0,,394.61999999999983,9
1956,MERCU,,8.0,,391.58399999999983,9
1959,,,,,382.4759999999997,9
1959,MERCE,,4.0,,382.4759999999997,9
1963,MERCE,190,4.0,,370.3320000000003,9
1964,INTER,SCOUT,4.0,,367.29600000000033,9
1965,BUICK,,8.0,,364.26000000000016,9
1967,BUICK,SKYLA,8.0,,358.18800000000016,9
1967,CHEVR,CORVE,8.0,,358.18800000000016,9
1967,JEEP,,4.0,,358.18800000000016,9
1968,DODGE,DART,6.0,,355.1520000000001,9
1968,PONTI,FIREB,8.0,,355.1520000000001,9
1968,ROLLS,SILVE,8.0,,355.1520000000001,9
1968,VOLVO,,4.0,,355.1520000000001,9
1969,CHEVR,NOVA,6.0,,352.116,8
1970,CHRYS,,8.0,,349.07999999999987,8
1970,CHRYS,NEWPO,8.0,,349.07999999999987,8
1970,FARGO,,6.0,,349.07999999999987,8
1972,FORD,,8.0,,343.0079999999998,8
1972,MG,MIDGE,4.0,,343.0079999999998,8
1973,DODGE,CHALL,8.0,,339.97199999999975,8
1973,PLYMO,,8.0,,339.97199999999975,8
1973,PLYMO,FURY,8.0,,339.97199999999975,8
1973,PORSC,911,6.0,,339.97199999999975,8
1976,JEEP,CJ5,6.0,,330.86399999999963,8
1976,LINCO,CONTI,8.0,,330.86399999999963,8
1976,MERCE,,6.0,,330.86399999999963,8
1977,LINCO,,8.0,,327.8279999999995,8
1978,MERCE,,8.0,,324.79200000000037,8
1978,VOLKS,BEETL,4.0,,324.79200000000037,8
1979,FIAT,SPIDE,4.0,,321.7560000000003,8
1979,FORD,BRONC,8.0,,321.7560000000003,8
1979,PONTI,FIREB,8.0,,321.7560000000003,8
1980,CHEVR,C20,8.0,,318.72000000000025,8
1980,CHEVR,CHEVE,8.0,,318.72000000000025,8
1980,FORD,F250,8.0,,318.72000000000025,8
1981,GMC,VANDU,8.0,5740.0,315.6840000000002,8
1981,JEEP,SCRAM,6.0,4231.0,315.6840000000002,8
1982,JAGUA,XJ6,6.0,4231.0,312.64800000000014,8
1983,,,6.0,,309.61200000000014,7
1984,CHEVR,C30,8.0,6215.0,306.57599999999996,7
1984,MERCE,300,5.0,3001.0,306.57599999999996,7
